id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
15070843,'Family home\nQuiet place',86792320,Lolimar,?,'City of Las Vegas',36.21918,-115.27248,'Private room',40,1,6,03/04/19,0.14,1,335,'Clark County',,,,,,,,,,
42974293,'888  63, MGM Signature One Bedroom Balcony Suite.',12018637,888,?,'Unincorporated Areas',36.10559,-115.16766,'Private room',191,1,0,?,?,233,59,'Clark County',,,,,,,,,
28301181,'Beautiful 1BDRM + patio,walk2foodfun + parking',7360656,Doug,?,'West Town',41.90076,-87.69963,'Entire home/apt',67,5,60,30/08/20,2.43,1,123,Chicago,,,,,,,,,
42297974,'Double Private Bathroom Room At United Center!',45735396,Emrah,?,'Near West Side',41.88138,-87.68345,'Private room',120,1,0,?,?,4,324,Chicago,,,,,,,,,,
9013488,'Paradise Found  Heated Pool  Jacuzzi  BBQ',28035243,'Jeff  Shana',Kauai,'North Shore Kauai',22.2276,-159.48157,'Entire home/apt',159,4,128,12/03/20,2.22,35,312,Hawaii,,,,,,,,,,
12777558,'1br apartment for rent',17593584,David,?,78741,30.24101,-97.72315,'Entire home/apt',115,1,0,?,?,1,0,Austin,,,,,,,,,,
34096269,'Great Location to Relax  Unwind! Vintage - Modern 3 Story Unique Home!',56373541,'A Stay Above The Rest',?,78702,30.27689,-97.71552,'Entire home/apt',264,1,19,24/02/20,1.12,3,43,Austin,,,,,,,,,,
31031872,'Available Short/Long term!  Multiple Week Discount',14501987,Andy,?,'Oakland Park',26.16922,-80.12133,'Entire home/apt',285,3,40,17/04/20,2.27,18,307,'Broward County',,,,,,,,,,
28988469,'High Floor-Open Balcony-Strip Views-No resort fee',72712289,Olive,?,'Unincorporated Areas',36.11458,-115.19849,'Entire home/apt',99,1,100,28/08/20,4.54,10,316,'Clark County',,,,,,,,,,
23786877,'Lahaina Condo w/ Patio, Ocean Views  Pool Access!',151398424,'Evolve Vacation Rental',Maui,Lahaina,20.94579,-156.69065,'Entire home/apt',237,3,3,27/10/19,0.14,195,250,Hawaii,,,,,,,,,
21668593,'Beach Front Property - Sunset Beach Studio',148873275,Connie,Honolulu,'North Shore Oahu',21.67416,-158.03912,'Entire home/apt',115,30,48,05/03/20,1.41,3,47,Hawaii,,,,,,,,,,
19721357,'Stylish Loft in Vibrant Neighborhood by UT Austin!',73764238,Carolyn,?,78723,30.29256,-97.70622,'Entire home/apt',125,2,82,01/01/20,2.29,1,0,Austin,,,,,,,,,,
31955674,'Tiny Beach House,30 day Min',9624867,Lori,Honolulu,Ewa,21.31376,-157.99972,'Entire home/apt',63,30,48,21/02/20,2.44,2,6,Hawaii,,,,,,,,,
13920372,'Wyndham Grand Desert 1bdrm',73776383,Kani,?,'Unincorporated Areas',36.10712,-115.16109,'Entire home/apt',329,2,1,21/10/18,0.04,26,185,'Clark County',,,,,,,,,,
1222327,'Cozy,2 bdr,2 baths, house near medical area!',6668129,Chuck,?,'Jamaica Plain',42.32473,-71.10792,'Entire home/apt',121,5,15,12/10/19,0.23,1,0,Boston,,,,,,,
43319796,'SELECT 9',213397981,Wang,?,'Unincorporated Areas',36.09119,-115.23993,'Private room',26,3,3,19/07/20,1.25,18,185,'Clark County',,,,,,,,,,
17497579,'Delightful Stay Alfred at The Ballpark',114353388,'Stay Alfred',?,'Five Points',39.75543,-104.99143,'Entire home/apt',1004,1,2,20/01/19,0.11,28,361,Denver,,,,,,,,,,
45398208,'Stylish Stay Close to Downtown Austin + Pool',346827202,Madalynn,?,78705,30.28934,-97.74834,'Entire home/apt',207,2,0,?,?,14,362,Austin,,,,,,,,,,
21517962,'Centrally Located Private Bed  Bath: 420 Friendly',156356662,Allison,?,'Washington Virginia Vale',39.69778,-104.91196,'Private room',39,1,135,15/03/20,4.23,1,151,Denver,,,,,,,,,,
763084,'SXSW Central Austin Home',4022974,'Mary K.',?,78703,30.29604,-97.77188,'Entire home/apt',1999,3,1,11/03/14,0.01,1,365,Austin,,,,,,,,,,
10765231,'Walk to Restaurants9 Mins to Beach4 Bed/3 Bath',14472956,James,?,'Wilton Manors',26.15994,-80.13801,'Entire home/apt',139,28,148,19/03/20,3.07,9,153,'Broward County',,,,,,,,,,
539839,'Easy access/quiet/shady spot/SoutheastRiverside',2484820,Sheila,?,78741,30.22142,-97.73484,'Entire home/apt',48,30,126,31/07/19,1.35,1,141,Austin,,,,,,,,,,
22096765,'Polo Towers Studio',109904033,Colleen,?,'Unincorporated Areas',36.10584,-115.17166,'Private room',195,3,1,12/01/18,0.03,84,86,'Clark County',,,,,,,,,,
15978051,'Bedroom 2',88744516,Judith,?,Baker,39.71604,-104.98753,'Private room',82,1,19,22/07/18,0.44,4,341,Denver,,,,,,,,,,
31588625,'Prime SXSW location  East Austin Farmhouse',1646196,Paula,?,78702,30.26149,-97.73309,'Entire home/apt',986,5,21,10/08/19,1.17,1,0,Austin,,,,,,,,,,
36463023,'Opulent Paradise w/ Private Pool,Gym  100 Dock',104693659,'TurnKey Vacation Rentals',?,'Fort Lauderdale',26.13068,-80.11537,'Entire home/apt',485,3,2,29/12/19,0.26,74,296,'Broward County',,,,,,,,,
2022303,'Great location! Modern 2BD 2 BA w/Parking',10393465,Gary,?,'South Boston',42.34179,-71.05274,'Entire home/apt',264,2,197,06/08/20,2.44,2,256,Boston,,,,,,,,,,
24262365,'Ranch Style Home on 3 acres with Ocean View',182957836,Arleen,Hawaii,Kau,19.07118,-155.7947,'Entire home/apt',72,10,0,?,?,1,83,Hawaii,,,,,,,,,,
43056604,'DownTown Duplex West Asheville Getaway Newly Done!',162161772,'Dave  Stephanie',?,28806,35.57639,-82.58286,'Entire home/apt',121,30,0,?,?,2,329,Asheville,,,,,,,,,,
24625900,'Sea Air Towers Condo on the Beach',102518536,Sheena,?,Hollywood,25.99085,-80.11725,'Entire home/apt',125,7,17,04/12/19,0.66,1,266,'Broward County',,,,,,,,,,
45119248,'Brilliant apartment home  2BR in Austin',359036978,Kia,?,78729,30.44822,-97.78489,'Entire home/apt',112,30,0,?,?,593,353,Austin,,,,,,,,,,
18768449,'IN THE MIDDLE OF LAS VEGAS',42822405,Vitaliy,?,'Unincorporated Areas',36.10743,-115.15022,'Entire home/apt',23,30,10,31/03/20,0.27,1,32,'Clark County',,,,,,,,,,
38660903,'Wyndham Palm Aire  2 Bedroom',60085031,'Vacation Generation',?,'Pompano Beach',26.22718,-80.16016,'Entire home/apt',100,2,7,19/03/20,0.8,3,59,'Broward County',,,,,,,,,,
12754698,'Pvt Studio near Hardrock, Dolphin StadiumBeaches',35757744,RjS,?,Hollywood,26.0223,-80.21802,'Entire home/apt',45,3,146,16/06/20,3.22,1,177,'Broward County',,,,,,,,,
44209311,'Well-equipped apartment home  3BR in Boston',359229620,PCHNortheast,?,Brighton,42.35711,-71.14276,'Entire home/apt',300,91,0,?,?,203,360,Boston,,,,,,,,,,
13767999,'Ridge Villas- Summer 2019 Special',80765633,Tatiana,Maui,Lahaina,21.00029,-156.66063,'Entire home/apt',210,4,23,11/02/20,0.45,1,330,Hawaii,,,,,,,,,,
23414362,'Private Room and bathroom 4 miles from Downtown',167970063,Joseph,?,78741,30.23738,-97.71431,'Private room',35,2,9,17/03/19,0.29,1,0,Austin,,,,,,,,,,
18143444,'Hawaii Style w/Lawn off Lanai, Full Kitchen, WiFi, Ceiling Fans,DVDKaha Lani 111',118465247,'Kaha Lani',Kauai,Lihue,22.03528,-159.33634,'Entire home/apt',161,1,2,21/02/20,0.1,28,324,Hawaii,,,,,,
1641476,'Charming 1890\'s Victorian Cottage by Sloan\'s Lake',8714815,Allison,?,'Sloan Lake',39.75276,-105.05175,'Entire home/apt',175,3,26,19/03/20,0.78,1,138,Denver,,,,,,,,,,
39227604,'The Denver Den- SANITIZED after each stay!',241216592,Tori,?,'Sun Valley',39.72671,-105.02471,'Entire home/apt',99,1,27,28/06/20,3.52,2,86,Denver,,,,,,,,,,
32338851,'Ilikai Tower 1240',74079684,Marina,Honolulu,'Primary Urban Center',21.28462,-157.8378,'Entire home/apt',150,1,3,28/12/19,0.22,189,216,Hawaii,,,,,,,,,,
23809316,'Shoal Creek Getaway',118565935,'Renters Club',?,78756,30.33069,-97.74569,'Entire home/apt',554,2,9,03/10/19,0.31,56,330,Austin,,,,,,,,,,
15512987,'Modern Family Home With A View',2253103,Bjorn,?,78731,30.3479,-97.78076,'Entire home/apt',1250,10,22,03/08/20,0.47,1,160,Austin,,,,,,,,,,
8053055,'Clean  Sanitized - Wrigley Garden Unit',42518018,'M J',?,'Lake View',41.9447,-87.65032,'Entire home/apt',110,2,149,16/02/20,2.44,4,352,Chicago,,,,,,,,,,
11533087,'Beautiful Home by City Park and Zoo',56416516,Jessica,?,'City Park West',39.74618,-104.96242,'Entire home/apt',225,3,6,17/05/17,0.12,1,0,Denver,,,,,,,,,,
38166668,'Lux 2BR/2BA Condo near Strip Pool,Balcony,Gym S317',6743803,Rodney,?,'Unincorporated Areas',36.11466,-115.18836,'Entire home/apt',122,1,39,14/08/20,3.31,43,174,'Clark County',,,,,,,,
42761437,'jojo cozy camper',262069359,Jose,?,'Dania Beach',26.05625,-80.20446,'Private room',45,3,0,?,?,3,336,'Broward County',,,,,,,,,,
10707904,'Clean + Modern Private Studio',12683426,Kim,?,78702,30.27369,-97.70761,'Entire home/apt',45,2,225,10/03/20,4.08,1,0,Austin,,,,,,,,,,
33212814,'*Downtown Crossing ARTlab,1 Bedroom Apt, Boston',20857768,Compass,?,Downtown,42.35496,-71.06256,'Entire home/apt',289,9,2,09/02/20,0.12,18,0,Boston,,,,,,,,
41391849,'Ideal Loop 1BR w/ Gym, Roofdeck, W/D, nr West Loop  the , by Blueground',107434423,Blueground,?,Loop,41.87711,-87.63385,'Entire home/apt',93,30,0,?,?,205,364,Chicago,,,,,,
34465942,'Eastside Basecamp for Exploring Austin',59922873,Eric,?,78722,30.28254,-97.70518,'Entire home/apt',79,2,21,06/09/20,1.29,2,104,Austin,,,,,,,,,,
20455620,'Cozy, Lofted Backhouse in Central Austin',627253,Mark,?,78705,30.30286,-97.73975,'Entire home/apt',85,4,46,09/03/20,1.73,1,0,Austin,,,,,,,,,
43429098,'Beach front Studio with view of Intracoastal',49418200,Gregory,?,Hollywood,26.01268,-80.11691,'Entire home/apt',79,3,0,?,?,5,0,'Broward County',,,,,,,,,,
25245834,'Sally Paskvan',177383557,'Red Awning',?,'City of Mesquite',36.82812,-114.06155,'Entire home/apt',106,1,0,?,?,96,324,'Clark County',,,,,,,,,,
14505694,'Luxury apt in West Highlands',4372032,Chandrika,?,'West Highland',39.76036,-105.04846,'Entire home/apt',88,31,3,17/05/20,0.26,1,246,Denver,,,,,,,,,,
31386146,'Private Downtown Compound with Two Homes',2476440,Michelle,?,78704,30.25293,-97.7457,'Entire home/apt',285,28,0,?,?,4,358,Austin,,,,,,,,,,
31386631,'Polo Towers suites/villas- studio CES',30787515,Brooke,?,'Unincorporated Areas',36.10692,-115.17173,'Entire home/apt',109,2,2,11/01/19,0.1,119,90,'Clark County',,,,,,,,,,
26035774,'Cozy and clean 1 bedroom 1.5 bath\nQueen size bed and sofa bed \nFree WiFi \nPool\nTv\nCentral air conditioner \nLaundry on premises \nFree assigned parking\nFree bus shuttle to the shopping area and beach 1.2miles\n1 mile mardigrass casino\n1 mile Gulfstream casin',47897719,Lucia,?,'Hallandale Beach',25.99565,-80.13495,'Entire home/apt',75,2,40,21/03/20,1.7,2,335,'Broward County',,,,,,,,,,
2551278,'FREE HOUSING FOR TICKETS JAYZ/KANYE',13061865,Jacy,?,78735,30.24327,-97.81764,'Private room',70,1,0,?,?,1,0,Austin,,,,,,,,,,
16480244,'Hanalei Bay Villas 22 - Mountain and Golf Course Views!',71362662,'Kauai Pacific Real Estate',Kauai,'North Shore Kauai',22.22266,-159.49373,'Entire home/apt',202,3,42,17/03/20,0.96,52,264,Hawaii,,,,,,,,,,
21938929,'1 BR CENTER STRIP - No Resort Fees! Free Parking!',1772843,Sheila,?,'Unincorporated Areas',36.11033,-115.17535,'Entire home/apt',123,3,10,19/02/20,0.31,19,353,'Clark County',,,,,,,,,,
31040950,'Fairway Villas D5 at the Waikoloa Beach Resort',156331964,'Grand Welcome',Hawaii,'South Kohala',19.9177,-155.88215,'Entire home/apt',125,1,2,30/07/19,0.13,103,303,Hawaii,,,,,,,,,,
23582347,'Room 2 in Modern Home: 10 mins to Downtown/Airport',7265184,Jesse,?,78741,30.22055,-97.73578,'Private room',100,2,3,30/08/19,0.1,4,44,Austin,,,,,,,,,,
38475454,'Large Gold Coast Studio with Views',293353334,John,?,'Near North Side',41.90155,-87.62779,'Entire home/apt',189,1,0,?,?,1,0,Chicago,,,,,,,,,,
19194154,'Sprawling Home With Pool, Privacy  Walk To Beach',70563805,'Hideaway Vacation Rentals',?,'Pompano Beach',26.22955,-80.09461,'Entire home/apt',349,5,96,02/06/20,2.62,6,311,'Broward County',,,,,,,,,
39464920,'SE Las Vegas Strip. Pool/Spa Open For Covid.',267676450,Thomas,?,'Unincorporated Areas',36.12251,-115.07985,'Entire home/apt',217,3,20,30/08/20,3.02,1,42,'Clark County',,,,,,,,,,
17256065,'Spring Sale 5 Star 3BR at The Fairways Mauna Lani',38088118,Paul,Hawaii,'South Kohala',19.94745,-155.85759,'Entire home/apt',195,4,51,02/12/19,1.26,1,68,Hawaii,,,,,,,,,,
43661636,'Modern luxury home w/ private heated saltwater pool  terrace - near the beach!',112304095,'Vacasa Florida',?,'Oakland Park',26.18109,-80.12444,'Entire home/apt',292,4,0,?,?,5,350,'Broward County',,,,,,,,,,
4067934,'Aeolani  -  Panoramic Views / Pool',17310770,Steve,Hawaii,'North Kona',19.61103,-155.95786,'Entire home/apt',139,2,310,24/03/20,4.27,2,172,Hawaii,,,,,,,,,,
43766689,'Beautiful Remodeled Townhome Airport/Strip',51915919,Franck,?,'Unincorporated Areas',36.0947,-115.13857,'Entire home/apt',150,4,7,17/08/20,3.44,3,27,'Clark County',,,,,,,,,,
22548507,'Cancun Resort Vegas 2 bd',109904033,Colleen,?,'Unincorporated Areas',36.03888,-115.17241,'Private room',229,2,2,11/01/19,0.06,84,86,'Clark County',,,,,,,,,,
16155218,'Great One Bedroom Get-Away',2635351,Bob,?,28704,35.48866,-82.59219,'Entire home/apt',97,2,85,21/09/20,1.85,1,331,Asheville,,,,,,,,,,
31263072,'Tropical Dream Heated Pool House',233172018,Anna,?,'Deerfield Beach',26.30564,-80.09209,'Entire home/apt',200,4,4,20/02/20,0.23,2,206,'Broward County',,,,,,,,,,
10990041,'Panoramic Ocean Bluff Views, Bright and modern!',47208806,'Oceanfront Realty International',Kauai,'North Shore Kauai',22.22712,-159.48235,'Entire home/apt',235,3,44,20/03/20,0.8,78,362,Hawaii,,,,,,,,,
28698762,'Gorgeous Fully Remodeled Beach Front - Sugar Beach 329',61304968,'Alii Resorts',Maui,Kihei-Makena,20.78595,-156.46639,'Entire home/apt',183,5,0,?,?,176,70,Hawaii,,,,,,,,,,
25940510,'Peaceful River West Apt - free gated parking',145239744,Mando,?,'West Town',41.8904,-87.6437,'Entire home/apt',182,2,123,11/09/20,4.76,2,113,Chicago,,,,,,,,,,
27933897,'Explore Austin in a Creative and Cozy House in East Downtown',2991764,Alli,?,78702,30.26738,-97.72017,'Entire home/apt',365,3,22,30/08/20,0.9,1,89,Austin,,,,,,,,,,
681145,'2 bed/Safe/Quiet/Clean/Ample Parking/OSU/Laundry',3468444,Vicki,?,'Near North/University',40.01898,-83.00067,'Entire home/apt',90,2,131,16/02/20,1.38,2,0,Columbus,,,,,,,,,,
40031197,'Sonder  Financial District  Airy 1BR + Sofa Bed',224829568,'Sonder (Boston)',?,Downtown,42.35803,-71.05472,'Entire home/apt',142,30,0,?,?,18,334,Boston,,,,,,,,,,
4410870,'Sunny Poipu Condo 01',22625432,'Tony  Donya',Kauai,Koloa-Poipu,21.88112,-159.46829,'Entire home/apt',155,2,151,16/03/20,2.16,9,0,Hawaii,,,,,,,,,,
40643711,'beautiful garden home',310588616,Ray,?,'Unincorporated Areas',36.1649,-115.02444,'Entire home/apt',397,2,16,16/08/20,2.16,2,142,'Clark County',,,,,,,,,,
18200203,'Villa 2112. 7th Night FREE! Morning rainbows and peaceful seclusion in a dazzling villa!',124581034,'Ridge Realty Rentals',Maui,Lahaina,21.0005,-156.65953,'Entire home/apt',212,5,43,21/03/20,1.09,30,0,Hawaii,,,,,,,,,,
14773397,'Sunny,modern oasis 3 blocks from Sloan\'s Lake!',92182261,Julia,?,'West Colfax',39.74405,-105.03117,'Entire home/apt',350,2,7,10/09/17,0.15,1,0,Denver,,,,,,,,,
45011554,'MGM Signature - 4704',24374183,Northwoods,?,'Unincorporated Areas',36.10711,-115.16692,'Entire home/apt',122,1,0,?,?,13,174,'Clark County',,,,,,,,,,
41935943,'The Catalina w/ Heated Pool + Spa   Professionally Cleaned + Hosted By GuestSpaces',138398089,GuestSpaces,?,78741,30.22102,-97.7369,'Entire home/apt',1071,2,10,20/08/20,2.16,34,326,Austin,,,,,,,,,,
40083322,'1BD Villa-Kitchen, W/D, Wi-Fi, Beach access  more',263243483,Kathryn,Kauai,Lihue,22.01136,-159.33985,'Entire home/apt',275,2,0,?,?,28,349,Hawaii,,,,,,,
37912009,'The Pad at Coral Ridge 1A',63824862,'Bradley  Melissa',?,'Fort Lauderdale',26.19294,-80.113,'Private room',55,1,42,28/05/20,4.36,43,0,'Broward County',,,,,,,,,,
33855179,'Historic LeNeve Foster Carriage House',123946444,Kathleen,?,'City Park West',39.74947,-104.9721,'Entire home/apt',121,29,6,10/06/20,0.59,1,90,Denver,,,,,,,,,,
28992185,'THE EURO PAXTON CONDO',218523828,Saundra,?,'South Shore',41.77061,-87.57236,'Entire home/apt',160,2,3,07/07/19,0.16,1,365,Chicago,,,,,,,,,,
25245886,'Gaye LeFebvre',177383557,'Red Awning',?,'City of Mesquite',36.82323,-114.06102,'Entire home/apt',117,1,0,?,?,96,281,'Clark County',,,,,,,,,,
23314749,'Breathtaking Maui Condo Steps from the Beach',1166413,Kurtis,Maui,Kihei-Makena,20.7118,-156.44287,'Entire home/apt',189,2,9,15/12/19,0.59,3,142,Hawaii,,,,,,,,,,
39133982,'Retreat to our NEW, cozy, mod apt in the trees.',1700565,Robin,?,78733,30.32381,-97.87492,'Entire home/apt',66,1,12,18/01/20,1.1,1,0,Austin,,,,,,,,
32196105,'Luxury Suite at MGM Signature90, No Resort Fee',48171296,LuckyStar,?,'Unincorporated Areas',36.10581,-115.16587,'Entire home/apt',130,1,59,09/08/20,3.14,4,344,'Clark County',,,,,,,,,
36617389,'2003B - BEACHWALK HALLANDALE/MIAMI 4 SLEEPS',275233151,David,?,'Hallandale Beach',25.98493,-80.12435,'Entire home/apt',99,2,6,02/03/20,0.56,2,155,'Broward County',,,,,,,,,,
30825094,'COZY 2 BRIGHT Spacious Home 10m from everything!',19851479,Adam,?,78741,30.23267,-97.71439,'Entire home/apt',129,1,27,11/08/20,1.26,2,78,Austin,,,,,,,,,,
1819994,'RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION',9529655,Suzanne,?,Fenway,42.34947,-71.09265,'Entire home/apt',265,91,2,24/05/18,0.03,4,362,Boston,,,,,,,,,
14040723,'Beachside in Paradise',335540,Wanda,Honolulu,Koolaupoko,21.39727,-157.73154,'Entire home/apt',215,30,12,04/01/20,0.27,1,177,Hawaii,,,,,,,,,,
44460181,'LV007  2BR Resort great 4 Family  no Resort Fee',146647408,'One Homes',?,'Unincorporated Areas',36.11747,-115.16358,'Entire home/apt',211,2,0,?,?,14,364,'Clark County',,,,,,,,,,
27696005,'Denver/Lakewood House with private yard/patio',160654043,Jim,?,'Harvey Park',39.67411,-105.04861,'Entire home/apt',75,2,53,19/06/20,2.35,1,65,Denver,,,,,,,,,,
42098378,'Private, spacious, and close to the Midway Airport',134023138,Cynthia,?,'Gage Park',41.78685,-87.70688,'Entire home/apt',100,1,0,?,?,2,357,Chicago,,,,,,,,
22310480,'Wyndham Desert Blue 2 bedroom deluxe condo 3A',100238132,Michael,?,'Unincorporated Areas',36.12345,-115.18266,'Entire home/apt',200,3,15,17/08/20,0.46,107,121,'Clark County',,,,,,,,,,
29760042,'Kona Billfisher condominium',111047848,Maryanne,Hawaii,'North Kona',19.63136,-155.98676,'Entire home/apt',100,7,13,13/01/20,0.59,1,30,Hawaii,,,,,,,,,,
20394469,'Luxury oceanfront 2 bed with 2 full bath',145413345,Carol,?,'Hallandale Beach',25.98624,-80.11909,'Entire home/apt',350,5,13,07/02/20,0.43,1,177,'Broward County',,,,,,,,,,
39280140,'Luxurious Wyndham Grand Desert,1 Bedroom Suite',194953121,Christian,?,'Unincorporated Areas',36.10748,-115.16116,'Entire home/apt',171,3,0,?,?,100,354,'Clark County',,,,,,,,,
44752948,'Bring the Family 4 bedroom penthouse center strip',185243849,Charles,?,'Unincorporated Areas',36.10767,-115.16793,'Entire home/apt',834,2,0,?,?,19,357,'Clark County',,,,,,,,,,
6153674,'Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1',683529,Joe,?,'North Center',41.94078,-87.68115,'Entire home/apt',175,2,17,14/08/20,0.32,20,363,Chicago,,,,,,,,,,
42413162,'Travel and comfort',337454500,Charles,?,Hollywood,26.03281,-80.1827,'Private room',50,1,3,17/03/20,0.81,1,179,'Broward County',,,,,,,,,,
25854128,'Spacious studio at the amazing Ko olina Beach',81383039,Omar,Honolulu,Ewa,21.33107,-158.1219,'Entire home/apt',267,1,22,22/03/20,0.8,2,175,Hawaii,,,,,,,,,,
31236130,' Chic LV Strip Condo  Work or Getaway  5 pools',33177266,Joey,?,'Unincorporated Areas',36.0095,-115.1757,'Entire home/apt',104,7,1,02/02/20,0.14,10,123,'Clark County',,,,,,,,,,
14928081,Rozinante,92691757,Melissa,?,Charlestown,42.36992,-71.06126,'Private room',316,1,5,23/10/19,0.14,8,124,Boston,,,,,,,,,,
45480697,'Charming unit in Lincoln Park',17542370,Ria,?,'Lincoln Park',41.92745,-87.64538,'Entire home/apt',47,1,0,?,?,1,133,Chicago,,,,,,,,,,
34203814,'Sweeter than a suite',1927133,'Eddie  Harumi',Honolulu,'East Honolulu',21.27972,-157.74877,'Entire home/apt',98,30,12,08/04/20,0.73,2,302,Hawaii,,,,,,,,,,
15390860,'Sonder  Winthrop Square  Cozy Studio',12243051,Sonder,?,Downtown,42.35521,-71.05955,'Entire home/apt',129,30,51,25/12/19,1.08,44,335,Boston,,,,,,,,,,
31696893,Runaway,228144559,Kdj,?,'Dania Beach',26.06524,-80.1741,'Private room',300,4,0,?,?,1,365,'Broward County',,,,,,,,,,
4032531,'Orchidland Bed and Breakfast (Private room 1)',20906962,William,Hawaii,Puna,19.55979,-155.0036,'Private room',80,2,36,18/02/20,0.53,2,365,Hawaii,,,,,,,,,,
23627930,'En-suite longer term stay in quiet N. Austin house',170476786,Rodney,?,78727,30.42659,-97.68995,'Private room',34,30,13,10/12/19,0.42,1,167,Austin,,,,,,,,,,
42091873,'Peaceful  Airy 1BR Apt in The Heart of Denver',261774896,Daydream,?,'Union Station',39.75576,-105.00196,'Entire home/apt',185,1,3,01/03/20,0.67,37,0,Denver,,,,,,,,,,
14230655,'Sunsets to Live For! Waikoloa Fairways A310',18476866,'Kona Coast',Hawaii,'South Kohala',19.92749,-155.79531,'Entire home/apt',300,1,2,05/06/18,0.06,233,195,Hawaii,,,,,,,,,,
27261969,'2 Rooms with views in Eco-Friendly Historic Home',1091732,Deacon,?,'Jamaica Plain',42.31127,-71.11282,'Private room',158,2,5,04/11/18,0.22,2,243,Boston,,,,,,,,,,
30726583,'Explore Asheville from a Radiant Carriage House',229986234,Jenni,?,28704,35.4547,-82.49737,'Entire home/apt',68,2,165,22/09/20,7.62,1,284,Asheville,,,,,,,,,,
15924104,'Zen Apartment in the tree tops in south Austin.',14226193,Kimberly,?,78735,30.24523,-97.81923,'Entire home/apt',140,2,15,18/03/20,0.33,1,140,Austin,,,,,,,,,,
11388248,'Mountain Top Retro Rental',40784975,David,?,28801,35.59463,-82.53867,'Entire home/apt',157,3,224,07/09/20,4.36,1,207,Asheville,,,,,,,,,,
17964921,'Walk to the Beach or Town.....He\'emanu TVNCU-4237',16216449,NamHee,Kauai,'North Shore Kauai',22.20279,-159.49861,'Entire home/apt',950,7,2,31/03/18,0.06,1,346,Hawaii,,,,,,,,,,
45190826,'A place of your own  1BR in Austin',359036978,Kia,?,78701,30.26519,-97.74229,'Entire home/apt',132,30,0,?,?,593,359,Austin,,,,,,,,,,
33912742,'Strikingly beautiful house invites relax  comfort',930257,Mary,?,Hollywood,26.02493,-80.1522,'Entire home/apt',29,1,37,01/04/20,2.62,8,307,'Broward County',,,,,,,,,,
42034699,'Hollywood Meridian Lux by Ayvio  30',221143136,Ayvio,?,'Hallandale Beach',25.98449,-80.11794,'Entire home/apt',4000,29,0,?,?,3,177,'Broward County',,,,,,,,,,
27164527,'Downtown Denver Loft in Union Station North',57639083,James,?,'Five Points',39.7606,-104.99646,'Entire home/apt',140,180,10,01/02/19,0.48,1,180,Denver,,,,,,,,,,
17892616,'Rainbow Honeycomb Green Sands Beach Hawaii',122564567,Lovevolution,Hawaii,Kau,18.98232,-155.65197,'Entire home/apt',150,1,32,09/07/20,0.77,3,365,Hawaii,,,,,,,,,,
17811328,'KAK A101 - Spacious  Across Street From Beach!',15820446,'Maui Paradise Properties,',Maui,Kihei-Makena,20.71965,-156.44636,'Entire home/apt',139,5,11,14/02/20,0.88,213,311,Hawaii,,,,,,,,,
19308810,'The Victorian Room. 2Beds. ParkngPermts. Cubs Area',108250312,Andres,?,'Lake View',41.9504,-87.65017,'Private room',83,1,50,15/03/20,1.36,4,364,Chicago,,,,,,,,,,
9040977,'KAMAOLE BEACH ROYALE 201 SPACIOUS',47182005,Linda,Maui,Kihei-Makena,20.72118,-156.44634,'Entire home/apt',350,7,2,19/03/20,0.16,1,255,Hawaii,,,,,,,,,,
2943419,'2Br Lockoff Grand Desert Resort b2',2995822,'Kathy D',?,'Unincorporated Areas',36.10704,-115.15999,'Entire home/apt',178,2,81,22/09/19,1.06,37,59,'Clark County',,,,,,,,,,
31907068,'Lauderdale by the Sea Oasis',211555593,Chelsea,?,'Fort Lauderdale',26.18997,-80.1077,'Entire home/apt',300,2,2,14/04/19,0.13,1,178,'Broward County',,,,,,,,,,
33872370,'Beautiful Chicago Views from 1BR + Balcony!',33127842,Kari,?,'Near North Side',41.89769,-87.63174,'Entire home/apt',129,30,2,04/10/19,0.14,26,365,Chicago,,,,,,,,,,
16489032,'Hide  Beach 4111 s ocean dr',12878437,Vicky,?,Hollywood,25.98736,-80.11863,'Entire home/apt',270,3,5,12/03/20,0.16,9,361,'Broward County',,,,,,,,,,
33440280,'Your Private Resort Getaway',233139087,Phoebe,?,'Unincorporated Areas',36.11961,-115.30871,'Entire home/apt',350,2,1,11/04/19,0.06,1,90,'Clark County',,,,,,,,,,
24756161,'Private Bedroom In The Ultra Modern Casa De Val',21412832,Val,?,Hollywood,26.00609,-80.18827,'Private room',57,1,112,10/03/20,4.39,6,0,'Broward County',,,,,,,,,,
27267005,'Private Studio with King Sized Bed',205405928,Rondi,Honolulu,'East Honolulu',21.29966,-157.69266,'Entire home/apt',50,30,62,03/03/20,2.44,1,76,Hawaii,,,,,,,,,,
